咪咕代理全网通,#genre#
CCTV-4中文国际HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226075/395822856.smil
CCTV4欧洲HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226079/388266794.smil
CCTV4美洲HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226068/388266896.smil
CCTV-5体育HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225907/374895711.smil
CCTV-5+体育赛事HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225711/10000100000000060000000000000313_0.smil
CCTV-6电影HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225909/374895775.smil
CCTV-7国防军事HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226077/395822865.smil
CCTV-8电视剧HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225911/374896065.smil
CCTV-9纪录HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225698/10000100000000060000000000000300_0.smil
CCTV-10科教HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225699/10000100000000060000000000000301_0.smil
CCTV-11戏曲HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226083/395823188.smil
CCTV-12社会与法HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225700/10000100000000060000000000000302_0.smil
CCTV-13新闻HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226083/395823188.smil
CCTV-14少儿HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225701/10000100000000060000000000000303_0.smil
CCTV-15音乐HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226094/395823447.smil
CCTV-16奥林匹克4K,rtsp://111.26.238.155/PLTV/88888888/224/3221226072/393151470.smil
CCTV-16奥林匹克HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226085/393151402.smil
CCTV-17农业农村HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225697/10000100000000060000000000000299_0.smil
CCTV-4K超高清,rtsp://111.26.238.155/PLTV/88888888/224/3221226050/380530300.smil
CETV-1HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225735/10000100000000060000000000340104_0.smil
CETV-2HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226095/403535645.smil
CETV-4HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226090/403535655.smil
吉林卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225694/10000100000000060000000000000296_0.smil
北京卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225702/10000100000000060000000000000304_0.smil
东方卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225731/10000100000000060000000000340095_0.smil
江苏卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225705/10000100000000060000000000000307_0.smil
浙江卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225732/10000100000000060000000000340096_0.smil
湖南卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225703/10000100000000060000000000000305_0.smil
辽宁卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225730/10000100000000060000000000340094_0.smil
天津卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225704/10000100000000060000000000000306_0.smil
深圳卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225708/10000100000000060000000000000310_0.smil
安徽卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225746/10000100000000060000000000343266_0.smil
广东卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225706/10000100000000060000000000000308_0.smil
山东卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225709/10000100000000060000000000000311_0.smil
贵州卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225740/10000100000000060000000000340099_0.smil
黑龙江卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225707/10000100000000060000000000000309_0.smil
河北卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225729/10000100000000060000000000340093_0.smil
东南卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225747/10000100000000060000000000343269_0.smil
湖北卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225710/10000100000000060000000000000312_0.smil
重庆卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225741/10000100000000060000000000340098_0.smil
云南卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225917/375867808.smil
海南卫视,rtsp://111.26.238.155/PLTV/88888888/224/3221225648/10000100000000060000000000000250_0.smil
陕西卫视HD,rtsp://111.26.226.134/PLTV/88888888/224/3221225639/10000100000000060000000000000241_0.smil
青海卫视HD,rtsp://111.26.226.134/PLTV/88888888/224/3221225640/10000100000000060000000000000242_0.smil
河南卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225733/10000100000000060000000000340097_0.smil
山西卫视,rtsp://111.26.238.155/PLTV/88888888/224/3221225631/10000100000000060000000000000233_0.smil
内蒙古卫视,rtsp://111.26.238.155/PLTV/88888888/224/3221225632/10000100000000060000000000000234_0.smil
江西卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225748/10000100000000060000000000343295_0.smil
广西卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226091/395056432.smil
西藏卫视,rtsp://111.26.238.155/PLTV/88888888/224/3221225652/10000100000000060000000000000254_0.smil
四川卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225739/10000100000000060000000000340100_0.smil
兵团卫视,rtsp://111.26.238.155/PLTV/88888888/224/3221225656/10000100000000060000000000000258_0.smil
甘肃卫视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226092/403535630.smil
新疆卫视,rtsp://111.26.238.155/PLTV/88888888/224/3221225658/10000100000000060000000000000260_0.smil
宁夏卫视,rtsp://111.26.238.155/PLTV/88888888/224/3221225662/10000100000000060000000000000264_0.smil
三沙卫视,rtsp://111.26.238.155/PLTV/88888888/224/3221225903/10000100000000060000000000666957_0.smil
CCTV女性时尚HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225665/10000100000000060000000000000267_0.smil
CCTV第一剧场HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225674/10000100000000060000000000000276_0.smil
CCTV世界地理HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225675/10000100000000060000000000000277_0.smil
CCTV风云足球HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225676/10000100000000060000000000000278_0.smil
CCTV央视台球HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225734/10000100000000060000000000340105_0.smil
CCTV风云音乐HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225677/10000100000000060000000000000279_0.smil
CCTV怀旧剧场HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225678/10000100000000060000000000000280_0.smil
CCTV文化精品HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225679/10000100000000060000000000000281_0.smil
CCTV兵器科技HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225680/10000100000000060000000000000282_0.smil
CCTV风云剧场HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225692/10000100000000060000000000000294_0.smil
CCTV电视指南HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225693/10000100000000060000000000000295_0.smil
CCTV高尔夫网球HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225913/374896537.smil
CHC动作电影HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225897/10000100000000060000000000638439_0.smil
CHC影迷电影HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225892/10000100000000060000000000638440_0.smil
CHC家庭影院HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225894/10000100000000060000000000638445_0.smil
CGTN英语HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226076/388266734.smil
CGTN英文记录HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226063/388266914.smil
CGTN西班牙语HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226066/388266872.smil
CGTN法语HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226082/388267008.smil
CGTN阿拉伯语HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226069/388266967.smil
CGTN俄语HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226071/388267030.smil
北京纪实科教HD,rtsp://111.26.226.134/PLTV/88888888/224/3221225736/10000100000000060000000000340103_0.smil
中国交通HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225851/10000100000000060000000000444156_0.smil
卡酷少儿HD,rtsp://111.26.226.134/PLTV/88888888/224/3221225683/10000100000000060000000000000285_0.smil
纪实人文HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225738/10000100000000060000000000340101_0.smil
金鹰纪实HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225737/10000100000000060000000000340102_0.smil
乐游HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225915/375867795.smil
法治天地HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225925/376078063.smil
金色学堂HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225927/376078076.smil
生活时尚HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225920/376078099.smil
都市剧场HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225922/376078108.smil
动漫秀场HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225929/376078121.smil
游戏风云HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225924/376078134.smil
快乐垂钓HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225931/376078211.smil
茶频道HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225926/376078153.smil
武术世界HD,rtsp://111.26.226.134/PLTV/88888888/224/3221225642/10000100000000060000000000000244_0.smil
梨园HD,rtsp://111.26.226.134/PLTV/88888888/224/3221225684/10000100000000060000000000000286_0.smil
文物宝库HD,rtsp://111.26.226.134/PLTV/88888888/224/3221225687/10000100000000060000000000000289_0.smil
吉视都市HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226045/383580936.smil
吉视生活HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226048/383580966.smil
吉视影视HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226053/383580994.smil
吉视乡村HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226064/383581014.smil
吉视公共.新闻HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226056/383580984.smil
综艺.文化HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226059/383581026.smil
东北戏曲HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226054/383581035.smil
延边卫视,rtsp://111.26.238.155/PLTV/88888888/224/3221225614/10000100000000060000000000000216_0.smil
吉林教育HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225720/10000100000000060000000000340084_0.smil
长影频道HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225721/10000100000000060000000000340085_0.smil
长春1HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225599/10000100000000060000000000000201_0.smil
长春2HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225601/10000100000000060000000000000203_0.smil
长春3HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225602/10000100000000060000000000000204_0.smil
长春4HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225603/10000100000000060000000000000205_0.smil
长春5HD,rtsp://111.26.238.155/PLTV/88888888/224/3221225604/10000100000000060000000000000206_0.smil
聚鲨环球精选HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226107/410892423.smil
家有购物HD,rtsp://111.26.238.155/PLTV/88888888/224/3221226102/410891569.smil
嘉佳卡通,rtsp://111.26.238.155/PLTV/88888888/224/3221225663/10000100000000060000000000000265_0.smil
哈哈炫动,rtsp://111.26.238.155/PLTV/88888888/224/3221225659/10000100000000060000000000000261_0.smil
发现之旅,rtsp://111.26.226.134/PLTV/88888888/224/3221225690/10000100000000060000000000000292_0.smil
老故事,rtsp://111.26.226.134/PLTV/88888888/224/3221225691/10000100000000060000000000000293_0.smil
环球奇观,rtsp://111.26.238.155/PLTV/88888888/224/3221225666/10000100000000060000000000000268_0.smil
中学生,rtsp://111.26.226.134/PLTV/88888888/224/3221225672/10000100000000060000000000000274_0.smil
汽摩,rtsp://111.26.238.155/PLTV/88888888/224/3221225686/10000100000000060000000000000288_0.smil
国学频道,rtsp://111.26.238.155/PLTV/88888888/224/3221225688/10000100000000060000000000000290_0.smil
书画,rtsp://111.26.226.134/PLTV/88888888/224/3221225637/10000100000000060000000000000239_0.smil
优购物,rtsp://111.26.238.155/PLTV/88888888/224/3221225724/10000100000000060000000000340088_0.smil
好享购物,rtsp://111.26.238.155/PLTV/88888888/224/3221225727/10000100000000060000000000340091_0.smil
央广购物,rtsp://111.26.238.155/PLTV/88888888/224/3221225726/10000100000000060000000000340090_0.smil
吉林联通,#genre#
CCTV1,http://139.215.98.88/PLTV/88888888/224/3221225620/10000100000000060000000014261464_0.smil/index.m3u8?fmt=ts2hls
CCTV2,http://139.215.98.88/PLTV/88888888/224/3221225799/10000100000000060000000014274939_0.smil/index.m3u8?fmt=ts2hls
CCTV3,http://139.215.98.88/PLTV/88888888/224/3221226127/10000100000000060000000015558809_0.smil/index.m3u8?fmt=ts2hls
CCTV4中文,http://139.215.98.88/PLTV/88888888/224/3221226245/10000100000000060000000016631556_0.smil/index.m3u8?fmt=ts2hls
CCTV4欧洲,http://139.215.98.88/PLTV/88888888/224/3221226231/10000100000000060000000016336628_0.smil/index.m3u8?fmt=ts2hls
CCTV4美洲,http://139.215.98.88/PLTV/88888888/224/3221225894/10000100000000060000000016336632_0.smil/index.m3u8?fmt=ts2hls
CCTV5,http://139.215.98.88/PLTV/88888888/224/3221226129/10000100000000060000000015558810_0.smil/index.m3u8?fmt=ts2hls
CCTV5+,http://139.215.98.88/PLTV/88888888/224/3221225720/10000100000000060000000014868371_0.smil/index.m3u8?fmt=ts2hls
CCTV6,http://139.215.98.88/PLTV/88888888/224/3221226131/10000100000000060000000015558811_0.smil/index.m3u8?fmt=ts2hls
CCTV7,http://139.215.98.88/PLTV/88888888/224/3221226239/10000100000000060000000016498531_0.smil/index.m3u8?fmt=ts2hls
CCTV8,http://139.215.98.88/PLTV/88888888/224/3221226133/10000100000000060000000015558812_0.smil/index.m3u8?fmt=ts2hls
CCTV9,http://139.215.98.88/PLTV/88888888/224/3221225803/10000100000000060000000014274943_0.smil/index.m3u8?fmt=ts2hls
CCTV10,http://139.215.98.88/PLTV/88888888/224/3221225805/10000100000000060000000014274956_0.smil/index.m3u8?fmt=ts2hls
CCTV11,http://139.215.98.88/PLTV/88888888/224/3221225904/10000100000000060000000016631568_0.smil/index.m3u8?fmt=ts2hls
CCTV12,http://139.215.98.88/PLTV/88888888/224/3221225807/10000100000000060000000014274957_0.smil/index.m3u8?fmt=ts2hls
CCTV13,http://139.215.98.88/PLTV/88888888/224/3221226247/10000100000000060000000016631575_0.smil/index.m3u8?fmt=ts2hls
CCTV14,http://139.215.98.88/PLTV/88888888/224/3221225809/10000100000000060000000014274958_0.smil/index.m3u8?fmt=ts2hls
CCTV15,http://139.215.98.88/PLTV/88888888/224/3221225854/10000100000000060000000015317262_0.smil/index.m3u8?fmt=ts2hls
CCTV16,http://139.215.98.88/PLTV/88888888/224/3221226241/10000100000000060000000016498536_0.smil/index.m3u8?fmt=ts2hls
CCTV16-4K,http://139.215.98.88/PLTV/88888888/224/3221225902/10000100000000060000000016498622_0.smil/index.m3u8?fmt=ts2hls
CCTV17,http://139.215.98.88/PLTV/88888888/224/3221225801/10000100000000060000000014274940_0.smil/index.m3u8?fmt=ts2hls
CGTN-英,http://139.215.98.88/PLTV/88888888/224/3221226233/10000100000000060000000016336637_0.smil/index.m3u8?fmt=ts2hls
CCTV4K超高清,http://139.215.98.88/PLTV/88888888/224/3221225761/10000100000000060000000014254011_0.smil/index.m3u8?fmt=ts2hls
CCTV电视指南,http://139.215.98.88/PLTV/88888888/224/3221225831/10000100000000060000000014313398_0.smil/index.m3u8?fmt=ts2hls
CCTV风云音乐,http://139.215.98.88/PLTV/88888888/224/3221225751/10000100000000060000000014254005_0.smil/index.m3u8?fmt=ts2hls
CCTV第一剧场,http://139.215.98.88/PLTV/88888888/224/3221225779/10000100000000060000000014254031_0.smil/index.m3u8?fmt=ts2hls
CCTV风云剧场,http://139.215.98.88/PLTV/88888888/224/3221225829/10000100000000060000000014313392_0.smil/index.m3u8?fmt=ts2hls
CCTV都市剧场,http://139.215.98.88/PLTV/88888888/224/3221226219/10000100000000060000000015948521_0.smil/index.m3u8?fmt=ts2hls
CCTV世界地理,http://139.215.98.88/PLTV/88888888/224/3221225783/10000100000000060000000014254033_0.smil/index.m3u8?fmt=ts2hls
CCTV怀旧剧场,http://139.215.98.88/PLTV/88888888/224/3221225757/10000100000000060000000014254008_0.smil/index.m3u8?fmt=ts2hls
CCTV兵器科技,http://139.215.98.88/PLTV/88888888/224/3221225769/10000100000000060000000014254019_0.smil/index.m3u8?fmt=ts2hls
CCTV女性时尚,http://139.215.98.88/PLTV/88888888/224/3221225745/10000100000000060000000014253993_0.smil/index.m3u8?fmt=ts2hls
CCTV高尔夫网球,http://139.215.98.88/PLTV/88888888/224/3221226213/10000100000000060000000015869929_0.smil/index.m3u8?fmt=ts2hls
CCTV文化精品,http://139.215.98.88/PLTV/88888888/224/3221225767/10000100000000060000000014254016_0.smil/index.m3u8?fmt=ts2hls
湖南卫视,http://139.215.98.88/PLTV/88888888/224/3221225813/10000100000000060000000014274977_0.smil/index.m3u8?fmt=ts2hls
湖南卫视4k,http://139.215.98.88/PLTV/88888888/224/3221225500/10000100000000060000000000029511_0.smil/index.m3u8?fmt=ts2hls
浙江卫视,http://139.215.98.88/PLTV/88888888/224/3221226069/10000100000000060000000015417300_0.smil/index.m3u8?fmt=ts2hls
浙江卫视4k,http://139.215.98.88/PLTV/88888888/224/3221225530/10000100000000060000000000029587_0.smil/index.m3u8?fmt=ts2hls
江苏卫视,http://139.215.98.88/PLTV/88888888/224/3221225873/10000100000000060000000014817978_0.smil/index.m3u8?fmt=ts2hls
江苏卫视4k,http://139.215.98.88/PLTV/88888888/224/3221225526/10000100000000060000000000029585_0.smil/index.m3u8?fmt=ts2hls
北京卫视,http://139.215.98.88/PLTV/88888888/224/3221225811/10000100000000060000000014274961_0.smil/index.m3u8?fmt=ts2hls
北京卫视4k,http://139.215.98.88/PLTV/88888888/224/3221225524/10000100000000060000000000029584_0.smil/index.m3u8?fmt=ts2hls
东方卫视,http://139.215.98.88/PLTV/88888888/224/3221225786/10000100000000060000000014995744_0.smil/index.m3u8?fmt=ts2hls
东方卫视4k,http://139.215.98.88/PLTV/88888888/224/3221225572/10000100000000060000000000029666_0.smil/index.m3u8?fmt=ts2hls
广东卫视,http://139.215.98.88/PLTV/88888888/224/3221225815/10000100000000060000000014274978_0.smil/index.m3u8?fmt=ts2hls
广东卫视4k,http://139.215.98.88/PLTV/88888888/224/3221225856/10000100000000060000000015317264_0.smil/index.m3u8?fmt=ts2hls
深圳卫视,http://139.215.98.88/PLTV/88888888/224/3221225819/10000100000000060000000014274983_0.smil/index.m3u8?fmt=ts2hls
深圳卫视4k,http://139.215.98.88/PLTV/88888888/224/3221225512/10000100000000060000000000029578_0.smil/index.m3u8?fmt=ts2hls
山东卫视,http://139.215.98.88/PLTV/88888888/224/3221225821/10000100000000060000000014274984_0.smil/index.m3u8?fmt=ts2hls
山东卫视4k,http://139.215.98.88/PLTV/88888888/224/3221225538/10000100000000060000000000029591_0.smil/index.m3u8?fmt=ts2hls
四川卫视,http://139.215.98.88/PLTV/88888888/224/3221226073/10000100000000060000000015417297_0.smil/index.m3u8?fmt=ts2hls
四川卫视4k,http://139.215.98.88/PLTV/88888888/224/3221225528/10000100000000060000000000029586_0.smil/index.m3u8?fmt=ts2hls
吉林卫视,http://139.215.98.88/PLTV/88888888/224/3221225835/10000100000000060000000014698360_0.smil/index.m3u8?fmt=ts2hls
辽宁卫视,http://139.215.98.88/PLTV/88888888/224/3221226055/10000100000000060000000015417309_0.smil/index.m3u8?fmt=ts2hls
黑龙江卫视,http://139.215.98.88/PLTV/88888888/224/3221225817/10000100000000060000000014274982_0.smil/index.m3u8?fmt=ts2hls
安徽卫视,http://139.215.98.88/PLTV/88888888/224/3221226057/10000100000000060000000015417308_0.smil/index.m3u8?fmt=ts2hls
海南卫视,http://139.215.98.88/PLTV/88888888/224/3221225568/10000100000000060000000000029657_0.smil/index.m3u8?fmt=ts2hls
天津卫视,http://139.215.98.88/PLTV/88888888/224/3221225624/10000100000000060000000014261467_0.smil/index.m3u8?fmt=ts2hls
重庆卫视,http://139.215.98.88/PLTV/88888888/224/3221226059/10000100000000060000000015417306_0.smil/index.m3u8?fmt=ts2hls
东南卫视,http://139.215.98.88/PLTV/88888888/224/3221225788/10000100000000060000000014995757_0.smil/index.m3u8?fmt=ts2hls
甘肃卫视,http://139.215.98.88/PLTV/88888888/224/3221226031/10000100000000060000000015242272_0.smil/index.m3u8?fmt=ts2hls
广西卫视,http://139.215.98.88/PLTV/88888888/224/3221226041/10000100000000060000000015242277_0.smil/index.m3u8?fmt=ts2hls
贵州卫视,http://139.215.98.88/PLTV/88888888/224/3221226061/10000100000000060000000015417305_0.smil/index.m3u8?fmt=ts2hls
河北卫视,http://139.215.98.88/PLTV/88888888/224/3221226067/10000100000000060000000015417301_0.smil/index.m3u8?fmt=ts2hls
河南卫视,http://139.215.98.88/PLTV/88888888/224/3221226065/10000100000000060000000015417303_0.smil/index.m3u8?fmt=ts2hls
湖北卫视,http://139.215.98.88/PLTV/88888888/224/3221225823/10000100000000060000000014274985_0.smil/index.m3u8?fmt=ts2hls
江西卫视,http://139.215.98.88/PLTV/88888888/224/3221226063/10000100000000060000000015417304_0.smil/index.m3u8?fmt=ts2hls
内蒙古卫视,http://139.215.98.88/PLTV/88888888/224/3221225570/10000100000000060000000000029665_0.smil/index.m3u8?fmt=ts2hls
宁夏卫视,http://139.215.98.88/PLTV/88888888/224/3221225516/10000100000000060000000000029580_0.smil/index.m3u8?fmt=ts2hls
山西卫视,http://139.215.98.88/PLTV/88888888/224/3221225540/10000100000000060000000000029592_0.smil/index.m3u8?fmt=ts2hls
陕西卫视,http://139.215.98.88/PLTV/88888888/224/3221225502/10000100000000060000000000029535_0.smil/index.m3u8?fmt=ts2hls
